Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
18/02/2026;;00000000002723;IOG NESTLE NINHO MORANGO 170G;1,000;4,99;4,99;3,24;1,00;0,00;1,75;15,07;54,01;0,01;15,42;;;
18/02/2026;;00000000002727;FUBA MILHO GRANFINO 500G;2,000;5,98;2,99;3,20;0,42;0,00;2,78;39,46;86,88;0,02;15,44;;;
18/02/2026;;00000000002731;ERVILHA GRANFINO 500G;1,000;8,49;8,49;5,40;0,00;0,00;3,09;36,40;57,22;0,02;15,47;;;
18/02/2026;;00000000002736;FEIJAO MULATINHO GRANFINO 500G;1,000;7,99;7,99;5,40;0,00;0,00;2,59;32,42;47,96;0,02;15,49;;;
18/02/2026;;00000000002782;H2OH LIMAO 500ML GL;1,000;5,99;5,99;3,76;0,00;0,00;2,23;37,23;59,31;0,02;15,50;;;
18/02/2026;;00000000002815;VINHO GALIOTTO TINTO SUAVE 1L;2,000;60,98;30,49;37,78;12,20;4,51;23,20;10,65;61,41;0,17;15,68;;;
18/02/2026;;00000000002817;H2OH LIMONETO SHRINK 1.5ML PET GL;1,000;9,99;9,99;6,41;0,00;0,00;3,58;35,84;55,85;0,03;15,70;;;
18/02/2026;;00000000002818;VINHO PERGOLA SUAVE 750ML;2,000;37,94;18,97;33,98;7,59;2,81;3,96;-16,96;11,65;0,03;15,73;;;
18/02/2026;;00000000002834;SAB PROTEX FRESH 85G;1,000;4,29;4,29;1,12;0,30;0,00;3,17;66,90;283,04;0,02;15,76;;;
18/02/2026;;00000000002892;BISC PIT STOP ORIGINAL 162G;1,000;3,19;3,19;3,12;0,00;0,30;0,07;-7,06;2,24;0,00;15,76;;;
18/02/2026;;00000000002919;ICE 51 LIMAO LN 275ML GL;2,000;14,98;7,49;9,32;3,00;1,11;5,66;10,38;60,73;0,04;15,80;;;
18/02/2026;;00000000002952;MATE LEAO LIMAO ZERO 300ML;1,000;4,59;4,59;2,91;0,00;0,00;1,68;36,60;57,73;0,01;15,81;;;
18/02/2026;;00000000003000;REFRI PEPSI 2L GL;4,000;29,14;7,28;27,00;0,00;0,00;2,14;7,34;7,93;0,02;15,83;;;
18/02/2026;;00000000003006;ANTARCTICA GUARANA DIET 350ML GL;3,000;13,77;4,59;8,88;0,00;0,00;4,89;35,51;55,07;0,04;15,86;;;
18/02/2026;;00000000003007;AGUA TONICA ANTARCTICA LT 350ML GL;7,000;33,53;4,79;20,72;0,00;3,10;12,81;28,95;61,82;0,10;15,96;;;
18/02/2026;;00000000003022;IOG COPO NESTLE INTEGRAL 170G;10,000;49,50;4,95;31,20;9,90;0,00;18,30;16,97;58,65;0,14;16,10;;;
18/02/2026;;00000000003086;REFRI COCA COLA S/ACUCAR LT 350ML  GL;6,000;29,94;4,99;18,84;0,00;0,00;11,10;37,07;58,92;0,08;16,18;;;
18/02/2026;;00000000003112;LEITE ELEGE SEMIDESNATADO 1L;19,000;64,44;3,39;91,01;0,00;0,00;-26,57;-41,23;-29,19;-0,20;15,98;;;
18/02/2026;;00000000003148;MOLHO SHOYU GOTA 150ML;1,000;3,69;3,69;2,43;0,00;0,34;1,26;24,90;51,85;0,01;15,99;;;
18/02/2026;;00000000003151;MOLHO INGLES GOTA 150ML;1,000;3,69;3,69;2,40;0,00;0,34;1,29;25,71;53,75;0,01;16,00;;;
18/02/2026;;00000000003191;AZEITE GALLO UNICO VD 250ML;2,000;47,98;23,99;30,74;0,00;0,00;17,24;35,93;56,08;0,13;16,13;;;
18/02/2026;;00000000003202;AMAC URCA TERNURA BABY 2L;1,000;7,89;7,89;3,99;0,00;0,73;3,90;40,18;97,74;0,03;16,16;;;
18/02/2026;;00000000003204;DESINF URCA EUCALIPTO 2L;1,000;8,49;8,49;4,99;1,70;0,63;3,50;13,82;70,14;0,03;16,19;;;
18/02/2026;;00000000003241;POPCORN YOKI MANTEIGA 100G;1,000;4,36;4,36;2,75;0,00;0,40;1,61;27,68;58,55;0,01;16,20;;;
18/02/2026;;00000000003275;VODKA LEONOFF 900ML;1,000;17,89;17,89;13,99;3,58;1,32;3,90;-5,60;27,88;0,03;16,23;;;
18/02/2026;;00000000003294;AZEITE GALLO EXTRA VIRGEM VD 250ML;2,000;53,98;26,99;33,40;0,00;0,00;20,58;38,13;61,62;0,15;16,38;;;
18/02/2026;;00000000003353;AGUA MINALBA C/GAS 15L GL;1,000;4,99;4,99;2,17;1,00;0,00;2,82;36,51;129,95;0,02;16,40;;;
18/02/2026;;00000000003370;PEDRA SANITARIA HARPIC PINHO 1UND;1,000;3,99;3,99;2,25;0,80;0,30;1,74;16,21;77,33;0,01;16,41;;;
18/02/2026;;00000000003383;BISCOITO TODESCHINI  MAIZENA 360G;1,000;5,49;5,49;3,35;0,00;0,51;2,14;29,73;63,88;0,02;16,43;;;
18/02/2026;;00000000003384;BISCOITO TODESCHINI LEITE 360G;3,000;16,47;5,49;10,80;0,00;1,52;5,67;25,18;52,50;0,04;16,47;;;
18/02/2026;;00000000003418;CHOC NESTLE PRESTIGIO 33G;1,000;4,29;4,29;2,81;0,00;0,40;1,48;25,25;52,67;0,01;16,48;;;
18/02/2026;;00000000003431;INSET STRAIK GEL MATA BARATAS PG1 LV2 10G;1,000;22,99;22,99;13,10;4,60;1,70;9,89;15,62;75,50;0,07;16,56;;;
18/02/2026;;00000000003464;SB PO BARRA COCO SCH 500G;1,000;8,99;8,99;7,00;0,00;0,83;1,99;12,89;28,43;0,01;16,57;;;
18/02/2026;;00000000003539;CR DENTAL COLGATE TP ACAO HORTELA 90G;2,000;14,38;7,19;8,16;1,01;0,00;6,22;36,24;76,23;0,05;16,62;;;
18/02/2026;;00000000003560;REQUEIJAO CREMOSO DANONE 200G;2,000;21,98;10,99;14,38;4,40;0,00;7,60;14,58;52,85;0,06;16,68;;;
18/02/2026;;00000000003561;REQUEIJAO NESTLE LIGHT 200G;2,000;24,85;12,42;16,04;4,97;0,00;8,81;15,45;54,93;0,07;16,74;;;
18/02/2026;;00000000003563;ALCOOL COPERALCOOL 46 1L;1,000;12,49;12,49;7,79;0,00;1,16;4,70;28,38;60,33;0,04;16,78;;;
18/02/2026;;00000000003588;CHOC LACTA RECH OURO BRC 98G;1,000;10,99;10,99;6,82;0,00;1,02;4,17;28,69;61,14;0,03;16,81;;;
18/02/2026;;00000000003645;AGUA SANITARIA LIMPADUA 1L;4,000;11,96;2,99;7,12;0,00;1,11;4,84;31,22;67,98;0,04;16,85;;;
18/02/2026;;00000000003685;ESPONJA WISH 1UND;2,000;3,78;1,89;1,36;0,00;0,35;2,42;54,77;177,94;0,02;16,86;;;
18/02/2026;;00000000003692;MOLHO ALHO GOTA 150ML;1,000;3,69;3,69;2,40;0,00;0,34;1,29;25,71;53,75;0,01;16,87;;;
18/02/2026;;00000000003776;BISC WAFER NESTLE NEGRESCO 110G;1,000;5,99;5,99;3,76;0,00;0,55;2,23;27,98;59,31;0,02;16,89;;;
18/02/2026;;00000000003778;BISC WAFER NESTLE PRESTIGIO 110G;4,000;23,96;5,99;15,04;0,00;2,22;8,92;27,98;59,31;0,07;16,96;;;
18/02/2026;;00000000003788;DESINF BAK YPE EUCALIPTO 500ML;1,000;4,65;4,65;2,89;0,93;0,34;1,76;10,45;60,90;0,01;16,97;;;
18/02/2026;;00000000003793;MOSTARDA QUERO 190G;1,000;6,99;6,99;4,47;0,00;0,65;2,52;26,80;56,38;0,02;16,99;;;
18/02/2026;;00000000003811;PEDIGRE SACHE FRANGO FILHOTES 100G;2,000;7,38;3,69;4,68;0,00;0,68;2,70;27,34;57,69;0,02;17,01;;;
18/02/2026;;00000000003812;PEDIGRE SACHE AD CARNE RP 100G;1,000;3,69;3,69;2,34;0,00;0,34;1,35;27,34;57,69;0,01;17,02;;;
18/02/2026;;00000000003816;WHISKAS AD CARNE SCH 85G;1,000;3,99;3,99;3,62;0,00;0,37;0,37;0,02;10,22;0,00;17,02;;;
18/02/2026;;00000000003820;DESINF PINHO SOL ORIGINAL 500ML;1,000;9,49;9,49;4,88;1,90;0,70;4,61;21,18;94,47;0,03;17,06;;;
18/02/2026;;00000000003837;MOLHO TOM PRAMESA REFOG SCH 300G;15,000;25,16;1,68;14,70;0,00;2,33;10,46;32,32;71,16;0,08;17,13;;;
18/02/2026;;00000000003927;ARROZ GRANFINO PARBOILIZADO 1KG;1,000;5,49;5,49;3,33;0,00;0,00;2,16;39,34;64,86;0,02;17,15;;;
18/02/2026;;00000000003968;PAPEL TOALHA COQUETEL 2 ROLOS;1,000;7,19;7,19;5,27;0,00;0,67;1,92;17,45;36,43;0,01;17,17;;;
18/02/2026;;00000000004055;NECTAR BELA ISCHIA MACA 200ML;2,000;5,18;2,59;3,30;1,04;0,38;1,88;8,89;56,97;0,01;17,18;;;
18/02/2026;;00000000004060;ESPAGUETE TODESCHINI 1KG;3,000;19,47;6,49;11,94;1,36;0,00;7,53;31,68;63,07;0,06;17,24;;;
18/02/2026;;00000000004147;ESPONJA BRILHUS 1UND;1,000;0,99;0,99;0,66;0,00;0,09;0,33;24,08;50,00;0,00;17,24;;;
18/02/2026;;00000000004153;REFRI CONVENCAO UVA 2L GL;1,000;5,99;5,99;4,19;0,00;0,00;1,80;30,05;42,96;0,01;17,25;;;
18/02/2026;;00000000004234;VEJA MULT GOLD ORIGINAL 500ML;3,000;16,47;5,49;9,57;0,00;1,52;6,90;32,64;72,10;0,05;17,30;;;
18/02/2026;;00000000004262;SAL GROSSO BOM GOSTO COMPL 500G;1,000;4,99;4,99;3,31;0,35;0,37;1,68;19,25;50,76;0,01;17,32;;;
18/02/2026;;00000000004271;QJO PARM RELIQUIA CANASTRA FILETADO 50G;3,000;26,97;8,99;16,35;5,39;0,00;10,62;19,38;64,95;0,08;17,40;;;
18/02/2026;;00000000004278;RAID MULTI INSETOS EUCALIPTO 420ML;2,000;39,78;19,89;24,76;7,96;2,94;15,02;10,36;60,66;0,11;17,51;;;
18/02/2026;;00000000004315;VELA PADROEIRA DO BRASIL 260G;1,000;14,19;14,19;8,79;2,84;1,05;5,40;10,65;61,43;0,04;17,55;;;
18/02/2026;;00000000004316;VELA VOTIVA GROSSA 7 DIAS 368G;1,000;19,49;19,49;11,99;3,90;1,44;7,50;11,08;62,55;0,06;17,60;;;
18/02/2026;;00000000004373;LEITE EM PO NINHO INTEGRAL INSTANTANEO 380G;1,000;24,89;24,89;16,99;0,00;0,00;7,90;31,74;46,50;0,06;17,66;;;
18/02/2026;;00000000004380;SAB GRANADO BEBE ERVA DOCE 90G;1,000;9,49;9,49;5,06;0,66;0,00;4,43;39,68;87,55;0,03;17,70;;;
18/02/2026;;00000000004406;FOSFORO PARANA  AMAR C/10;1,000;4,69;4,69;2,99;0,94;0,35;1,70;8,85;56,86;0,01;17,71;;;
18/02/2026;;00000000004413;GREGO NESTLE C/CALDA MORANGO 90G;4,000;15,96;3,99;9,96;0,00;0,00;6,00;37,59;60,24;0,04;17,75;;;
18/02/2026;;00000000004421;ARROZ MAXIMO PARBOILIZADO 1KG;3,000;17,97;5,99;13,89;0,00;0,00;4,08;22,70;29,37;0,03;17,79;;;
18/02/2026;;00000000004442;REFRI ANTARCTICA GUARANA 15L GL;5,000;39,95;7,99;25,80;0,00;0,00;14,15;35,42;54,84;0,11;17,89;;;
18/02/2026;;00000000004470;LEITE PO ITALAC INT SCH 400G;1,000;21,99;21,99;14,44;4,40;0,00;7,55;14,33;52,29;0,06;17,95;;;
18/02/2026;;00000000004487;REFRI PEPSI ZERO LT 350ML GL;2,000;8,58;4,29;5,60;0,00;0,00;2,98;34,73;53,21;0,02;17,97;;;
18/02/2026;;00000000004490;REFRI FANTA LARANJA 1.5L GL;1,000;7,49;7,49;4,83;0,00;0,00;2,66;35,51;55,07;0,02;17,99;;;
18/02/2026;;00000000004498;COXAS SADIA CONG DE FRGO BDJ 1KG;3,000;41,51;13,84;26,10;2,91;0,00;15,41;30,12;59,04;0,12;18,11;;;
18/02/2026;;00000000004519;SH SEDA ANTICASPA HIDRATA/DIARIA 325ML;1,000;14,29;14,29;8,49;0,00;0,00;5,80;40,59;68,32;0,04;18,15;;;
18/02/2026;;00000000004581;LAVA ROUPA LIQ URCA VERDE 1L;2,000;17,58;8,79;10,98;0,00;1,63;6,60;28,29;60,11;0,05;18,20;;;
18/02/2026;;00000000004582;LAVA ROUPA LIQ URCA AZUL 1L;3,000;26,37;8,79;16,47;0,00;2,44;9,90;28,29;60,11;0,07;18,27;;;
18/02/2026;;00000000004631;BEB LACTEA QUATA CHOC 1L;1,000;7,28;7,28;4,83;0,00;0,00;2,45;33,65;50,72;0,02;18,29;;;
18/02/2026;;00000000004651;CR DENTAL COLGATE TRI ACAO 90G;2,000;12,33;6,16;3,54;0,86;0,00;8,79;64,28;248,31;0,07;18,36;;;
18/02/2026;;00000000004784;HAMBURGUER PEDIGAO BOVINO DEFU CX 672G;1,000;18,99;18,99;12,25;0,00;1,76;6,74;26,24;55,02;0,05;18,41;;;
18/02/2026;;00000000004798;ENERG MONSTER 473ML GL;1,000;10,99;10,99;7,14;0,00;0,00;3,85;35,03;53,92;0,03;18,44;;;
18/02/2026;;00000000004881;SABONETE NIVEA CREME CARE 90G;1,000;5,49;5,49;3,38;0,38;0,00;2,11;31,44;62,43;0,02;18,45;;;
18/02/2026;;00000000005083;BEB LACTA YOPRO BAUNILHA 15G 250ML;1,000;9,99;9,99;6,34;2,00;0,00;3,65;16,54;57,57;0,03;18,48;;;
18/02/2026;;00000000005092;TORRADA MISTA KG;2,790;33,42;11,98;15,82;2,34;0,00;17,60;45,66;111,26;0,13;18,61;;;
18/02/2026;;00000000005112;LV ROUPA LIQ URCA AZUL 3L;2,000;37,98;18,99;23,38;0,00;3,51;14,60;29,19;62,45;0,11;18,72;;;
18/02/2026;;00000000005204;COCA COLA 200ML QT;2,000;4,58;2,29;3,18;0,00;0,00;1,40;30,57;44,03;0,01;18,73;;;
18/02/2026;;00000000005206;PAO DE QUEIJO PIF PAF LANCHE 1KG;2,000;53,98;26,99;33,34;10,80;3,99;20,64;10,84;61,91;0,15;18,89;;;
18/02/2026;;00000000005229;CIF CREMOSO MULTIUSO ORIGINAL 450ML;1,000;18,99;18,99;11,89;3,80;1,41;7,10;9,99;59,71;0,05;18,94;;;
18/02/2026;;00000000005325;CHOC BIS EXTRA OREO 45G;3,000;16,47;5,49;10,65;0,00;1,52;5,82;26,09;54,65;0,04;18,98;;;
18/02/2026;;00000000005330;ALCATRA C/MAMINHA RESF KG;2,212;123,85;55,99;92,86;0,00;0,00;30,99;25,02;33,37;0,23;19,21;;;
18/02/2026;;00000000005331;CONTRA FILE RESF KG;1,546;95,84;61,99;59,91;6,71;0,00;35,93;30,49;59,98;0,27;19,48;;;
18/02/2026;;00000000005340;FRANGO A PASSARINHO KG;4,274;59,78;13,99;24,70;4,18;0,00;35,08;51,68;141,99;0,26;19,75;;;
18/02/2026;;00000000005341;COXA DE FRANGO KG;3,744;54,86;14,65;29,91;3,84;0,00;24,95;38,47;83,39;0,19;19,93;;;
18/02/2026;;00000000005343;ASA DE FRANGO KG;7,852;155,97;19,86;89,28;10,92;0,00;66,69;35,76;74,70;0,50;20,43;;;
18/02/2026;;00000000005344;DRUMET KG;9,704;193,01;19,89;96,07;13,51;0,00;96,94;43,22;100,91;0,73;21,16;;;
18/02/2026;;00000000005345;PEITO DE FRANGO C/OSSO KG;4,274;81,18;18,99;41,89;5,68;0,00;39,29;41,41;93,82;0,29;21,45;;;
18/02/2026;;00000000005346;FILE DE FRANGO KG;15,372;429,92;27,97;199,84;30,09;0,00;230,08;46,52;115,14;1,72;23,18;;;
18/02/2026;;00000000005347;FILE DE PEITO DE FRANGO EM BIFE KG;5,648;169,38;29,99;89,18;11,86;0,00;80,20;40,35;89,93;0,60;23,78;;;
18/02/2026;;00000000005348;STROGONOFF DE FRANGO KG;1,502;45,04;29,99;19,53;3,15;0,00;25,51;49,65;130,67;0,19;23,97;;;
18/02/2026;;00000000005349;LINGUICA  AURORA DE FRANGO KG;1,400;36,25;25,89;22,40;2,54;2,68;13,85;23,81;61,83;0,10;24,07;;;
18/02/2026;;00000000005350;LING MISTA FINA  PERDIGAO KG;0,590;17,70;30,00;11,79;0,00;0,00;5,91;33,40;50,15;0,04;24,12;;;
18/02/2026;;00000000005351;LINGUICA SEARA CALABRESA KG;0,878;26,25;29,90;14,04;1,84;1,94;12,21;32,12;86,98;0,09;24,21;;;
18/02/2026;;00000000005352;LINGUICA AURORA TOSCANA KG;1,088;25,99;23,89;17,03;1,82;1,92;8,96;20,08;52,64;0,07;24,27;;;
18/02/2026;;00000000005358;CARRE SUINO KG;13,376;307,52;22,99;152,09;0,00;0,00;155,43;50,54;102,20;1,16;25,44;;;
18/02/2026;;00000000005359;COSTELINHA SUINA ESPECIAL  KG;2,248;65,17;28,99;42,69;4,56;0,00;22,48;27,49;52,66;0,17;25,61;;;
18/02/2026;;00000000005361;BUCHO BOVINO CONG KG;0,296;7,10;23,99;3,49;0,50;0,00;3,61;43,82;103,28;0,03;25,63;;;
18/02/2026;;00000000005362;FIGADO MANTEIGA BOVINO KG;4,398;100,67;22,89;55,81;7,05;0,00;44,86;37,56;80,38;0,34;25,97;;;
18/02/2026;;00000000005363;RABADA BOVINA KG;2,850;96,59;33,89;65,55;6,76;0,00;31,04;25,14;47,35;0,23;26,20;;;
18/02/2026;;00000000005364;LINGUICA FRESCA MINEIRA KG;0,960;28,79;29,99;15,25;2,01;2,13;13,54;32,62;88,73;0,10;26,30;;;
18/02/2026;;00000000005365;BACON DEFUMADO KG;1,514;64,74;42,76;33,22;12,95;0,00;31,52;28,69;94,90;0,24;26,54;;;
18/02/2026;;00000000005368;ORELHA SUINA SALGADA KG;0,532;8,51;16,00;4,42;1,70;0,00;4,09;28,05;92,49;0,03;26,57;;;
18/02/2026;;00000000005369;PE SUINO SALGADO KG;0,412;6,59;16,00;3,29;0,46;0,00;3,30;43,10;100,44;0,02;26,60;;;
18/02/2026;;00000000005371;COSTELINHA SUINA SALGADA KG;1,456;47,88;32,88;20,37;9,58;0,00;27,51;37,46;135,06;0,21;26,80;;;
18/02/2026;;00000000005372;LINGUICA SADIA CALABRESA KG;1,950;56,55;29,00;34,32;3,96;4,18;22,23;24,91;64,77;0,17;26,97;;;
18/02/2026;;00000000005373;LINGUICA PERDIGAO CALABRESA  KG;1,652;49,37;29,88;30,96;3,46;3,65;18,41;22,89;59,47;0,14;27,11;;;
18/02/2026;;00000000005375;COSTELA BOVINA RESF KG;18,119;470,34;25,96;371,44;32,92;0,00;98,90;14,03;26,63;0,74;27,85;;;
18/02/2026;;00000000005376;COSTELA DIANTEIRA RESF KG;9,690;280,90;28,99;260,37;19,66;0,00;20,53;0,31;7,88;0,15;28,00;;;
18/02/2026;;00000000005378;LINGUICA SUINCO PREMIADA TOSCANA KG;7,956;158,95;19,98;103,43;11,12;11,76;55,52;20,53;53,68;0,42;28,42;;;
18/02/2026;;00000000005379;CARNE SECA PA KG;0,750;34,49;45,99;0,75;2,41;0,00;33,74;90,83;4498,67;0,25;28,67;;;
18/02/2026;;00000000005381;COSTELINHA SUINA C/TOUCINHO KG;1,130;27,11;23,99;16,45;5,42;0,00;10,66;19,31;64,77;0,08;28,75;;;
18/02/2026;;00000000005382;PERNIL SUINO C/OSSO KG;1,624;30,84;18,99;16,24;0,00;0,00;14,60;47,34;89,90;0,11;28,86;;;
18/02/2026;;00000000005386;PA BOVINA KG;3,270;117,69;35,99;87,86;8,24;0,00;29,83;18,34;33,94;0,22;29,08;;;
18/02/2026;;00000000005387;ACEM RESF KG;6,056;217,10;35,85;162,72;15,20;0,00;54,38;18,05;33,42;0,41;29,49;;;
18/02/2026;;00000000005388;PEITO BOVINO KG;6,424;220,38;34,31;172,61;15,43;0,00;47,77;14,68;27,67;0,36;29,85;;;
18/02/2026;;00000000005390;MUSCULO BOVINO KG;0,476;15,23;32,00;12,79;1,07;0,00;2,44;9,02;19,08;0,02;29,86;;;
18/02/2026;;00000000005391;CHA BOVINA RESF KG;2,132;97,49;45,73;69,29;6,82;0,00;28,20;21,93;40,70;0,21;30,08;;;
18/02/2026;;00000000005392;PATINHO BOVINO RESF KG;1,792;78,83;43,99;48,15;5,52;0,00;30,68;31,92;63,71;0,23;30,31;;;
18/02/2026;;00000000005395;BOLA DA PA RESF KG;1,982;87,19;43,99;53,26;6,10;0,00;33,93;31,92;63,72;0,25;30,56;;;
18/02/2026;;00000000005396;STROGONOFF DE CARNE RESF KG;0,882;34,18;38,75;23,70;2,39;0,00;10,48;23,66;44,22;0,08;30,64;;;
18/02/2026;;00000000005398;BIFE PARIS RESF KG;1,492;56,68;37,99;29,84;3,97;0,00;26,84;40,35;89,95;0,20;30,84;;;
18/02/2026;;00000000005399;PICADAO DE CARNE RESF KG;1,300;44,95;34,58;34,93;3,15;0,00;10,02;15,29;28,68;0,08;30,91;;;
18/02/2026;;00000000005401;CARNE MOIDA RESF KG;12,276;319,07;25,99;230,91;22,34;0,00;88,16;20,63;38,18;0,66;31,57;;;
18/02/2026;;00000000005410;PEDIGRE SACHE CARNE FILHOTES 100G;2,000;7,38;3,69;4,68;0,00;0,68;2,70;27,34;57,69;0,02;31,59;;;
18/02/2026;;00000000005415;LASANHA SADIA QUATRO QUEIJOS 600G;1,000;20,99;20,99;13,22;0,00;0,00;7,77;37,02;58,77;0,06;31,65;;;
18/02/2026;;00000000005421;STEAK DE FRANGO PERDIGAO 100G;14,000;41,65;2,97;24,36;0,00;3,85;17,29;32,26;70,98;0,13;31,78;;;
18/02/2026;;00000000005445;SALSICHA PERDIGAO KG;15,320;229,33;14,97;133,13;16,05;16,97;96,20;27,55;72,26;0,72;32,50;;;
18/02/2026;;00000000005447;SALSICHA WILSON KG;1,994;25,90;12,99;12,96;1,81;1,92;12,94;35,56;99,83;0,10;32,60;;;
18/02/2026;;00000000005451;BATATA LAVADA KG;40,180;276,86;6,89;104,47;0,00;0,00;172,39;62,27;165,02;1,29;33,89;;;
18/02/2026;;00000000005452;CEBOLA  ARGENTINA KG;31,480;153,96;4,89;59,81;0,00;0,00;94,15;61,15;157,41;0,71;34,60;;;
18/02/2026;;00000000005453;LIMAO KG;9,945;89,40;8,99;24,86;0,00;0,00;64,54;72,19;259,58;0,48;35,08;;;
18/02/2026;;00000000005454;ALHO KG;4,320;107,54;24,89;36,72;0,00;0,00;70,82;65,85;192,86;0,53;35,61;;;
18/02/2026;;00000000005455;TOMATE KG;33,355;333,34;9,99;150,10;0,00;0,00;183,24;54,97;122,08;1,37;36,98;;;
18/02/2026;;00000000005456;PIMENTAO VERDE KG;4,800;48,00;10,00;21,60;0,00;0,00;26,40;55,00;122,22;0,20;37,18;;;
18/02/2026;;00000000005502;BISC CLUB SOCIAL PRESUNTO 141G;1,000;6,49;6,49;3,90;0,00;0,60;2,59;30,66;66,41;0,02;37,20;;;
18/02/2026;;00000000005533;BISC CLUB SOCIAL ORIGINAL 144G;3,000;19,47;6,49;12,66;0,00;1,80;6,81;25,73;53,79;0,05;37,25;;;
18/02/2026;;00000000005541;PAPEL MANTEIGA LIFE CLEAN 7.5MT 30CM;1,000;5,99;5,99;3,99;1,20;0,44;2,00;5,99;50,13;0,01;37,27;;;
18/02/2026;;00000000005576;REFRESCO FRISCO UVA 18G;2,000;1,98;0,99;1,26;0,40;0,15;0,72;8,96;57,14;0,01;37,27;;;
18/02/2026;;00000000005594;ICE TEA LIPTON PESSEGO 1.5L GL;1,000;8,35;8,35;5,60;0,00;0,00;2,75;32,93;49,11;0,02;37,29;;;
18/02/2026;;00000000005602;ARROZ CATARINAO BRANCO 5KG;2,000;30,65;15,32;25,30;0,00;0,00;5,35;17,46;21,15;0,04;37,33;;;
18/02/2026;;00000000005606;CEREAL NESTLE NESCAU 120G;2,000;13,90;6,95;8,88;0,00;1,29;5,02;26,87;56,53;0,04;37,37;;;
18/02/2026;;00000000005660;FERM QUIMICO DONA BENTA 100G;2,000;9,58;4,79;5,38;1,92;0,71;4,20;16,44;78,07;0,03;37,40;;;
18/02/2026;;00000000005727;ICE TEA LEAO PESSEGO ZERO 15L;2,000;18,38;9,19;11,80;3,68;0,00;6,58;15,80;55,76;0,05;37,45;;;
18/02/2026;;00000000005760;DESINF LYSOFORM  500ML;1,000;10,99;10,99;6,97;2,20;0,81;4,02;9,18;57,68;0,03;37,48;;;
18/02/2026;;00000000005807;REFRI FANTA LARANJA 600ML GL;2,000;11,58;5,79;7,56;0,00;0,00;4,02;34,72;53,17;0,03;37,51;;;
18/02/2026;;00000000005808;REFRI FANTA UVA 600ML GL;3,000;17,37;5,79;11,34;0,00;0,00;6,03;34,72;53,17;0,05;37,56;;;
18/02/2026;;00000000005893;WAFER RECH NESTLE KIT KAT 415G;1,000;6,99;6,99;4,42;0,00;0,65;2,57;27,52;58,14;0,02;37,57;;;
18/02/2026;;00000000005902;BL FINI TUBES MORANGO 17G;1,000;1,19;1,19;0,68;0,24;0,09;0,51;15,46;75,00;0,00;37,58;;;
18/02/2026;;00000000005923;RAP10 TAPIOCA 198G;2,000;27,98;13,99;16,88;5,60;2,07;11,10;12,27;65,76;0,08;37,66;;;
18/02/2026;;00000000005982;GUARDANAPO BOB 20CM;4,000;9,16;2,29;5,48;0,00;0,85;3,68;30,92;67,15;0,03;37,69;;;
18/02/2026;;00000000005985;CHA MATTE LEAO PESSEGO 15L GL;4,000;40,97;10,24;26,56;8,19;0,00;14,41;15,17;54,25;0,11;37,80;;;
18/02/2026;;00000000005995;BATATA CHIPS CROQUES CR CEBOLA 45G;1,000;5,89;5,89;3,60;0,00;0,54;2,29;29,63;63,61;0,02;37,81;;;
18/02/2026;;00000000006005;AGUA SANITARIA BRILUX LV2L PG18L;4,000;31,96;7,99;21,16;0,00;2,96;10,80;24,54;51,04;0,08;37,89;;;
18/02/2026;;00000000006034;CHA MATTE LEAO LIMAO 15L GL;5,000;52,45;10,49;33,20;10,49;0,00;19,25;16,70;57,98;0,14;38,04;;;
18/02/2026;;00000000006037;ENERG MONSTER ZERO 473ML GL;2,000;21,98;10,99;14,28;0,00;0,00;7,70;35,03;53,92;0,06;38,10;;;
18/02/2026;;00000000006066;PÓ DESCOLORANTE MÁRCIA GIRASSOL 20G;2,000;9,78;4,89;6,50;0,00;0,00;3,28;33,54;50,46;0,02;38,12;;;
18/02/2026;;00000000006088;PAPRICA DOCE BOM GOSTO 30G;2,000;8,58;4,29;5,18;1,72;0,63;3,40;12,23;65,64;0,03;38,15;;;
18/02/2026;;00000000006110;PILHA PANASONIC PALITO ALC PREMIUM AAA C/2;1,000;11,99;11,99;7,95;2,40;0,89;4,04;6,29;50,82;0,03;38,18;;;
18/02/2026;;00000000006145;QUEIJO PRATO LANCHE KG;3,442;188,16;54,67;99,78;37,63;0,00;88,38;26,97;88,57;0,66;38,84;;;
18/02/2026;;00000000006146;QUEIJO MUSSARELA KG;18,370;878,39;47,82;458,88;175,68;0,00;419,51;27,76;91,42;3,14;41,98;;;
18/02/2026;;00000000006147;PRESUNTO PERDIGAO KG;7,414;317,70;42,85;151,25;0,00;29,39;166,45;43,14;110,06;1,25;43,23;;;
18/02/2026;;00000000006149;MORTADELA OURO PERDIGAO DEF KG;3,664;138,82;37,89;75,62;9,72;0,00;63,20;38,52;83,56;0,47;43,70;;;
18/02/2026;;00000000006150;MORTADELA BOLOG PERDIGAO KG;4,114;80,80;19,64;51,42;0,00;0,00;29,37;36,36;57,12;0,22;43,92;;;
18/02/2026;;00000000006153;PAO FRANCES KG;65,174;962,37;14,77;517,48;67,37;0,00;444,89;39,23;85,97;3,33;47,25;;;
